Тип модели;Тип зашумления;Фильтр;Размер ячейки;Параметры;Ср. значение высоты (исх.);Ср. значение уклона (исх.);Ср. значение hcurv (исх.);Ср. значение vcurv (исх.);Ср. значения высоты (шум.);Ср. значение уклона (шум.);Ср. значение hcurv (шум.);Ср. значение vcurv (шум.);Ср. значения высоты (фил.);Ср. значения уклона (фил.);Ср. значения hcurv (фил.);Ср. значения vcurv (фил.);Метрика по высоте;Метрика по уклону;Метрика по гор. кривизне;Метрика по верт. кривизне
hemicylinder;_n_05;AdaptiveFilter;7;0.2;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.585332615300618;0.00043556618;-4.8487027e-07;1.3094224e-15;457.20017506400063;6.055876;0.9851868;0.32092032
hemicylinder;_n_05;EdgePreservingMeanFilter;7;0.2;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;0.3;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.55961675360846;0.00043718875;-2.906901e-07;1.0596332e-14;497.50269721285815;6.0050797;0.98871315;0.3717309
hemicylinder;_n_05;EdgePreservingMeanFilter;7;0.3;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;0.4;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.5453249780701634;0.00043962817;2.9860562e-08;-6.757643e-15;519.9011144649762;5.9287114;0.99453425;0.27678373
hemicylinder;_n_05;EdgePreservingMeanFilter;7;0.4;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;0.5;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.539514642177927;0.00044295224;-5.3210176e-08;-2.3444525e-13;529.007213797458;5.824649;0.9930258;0.96894157
hemicylinder;_n_05;EdgePreservingMeanFilter;7;0.5;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;0.6;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.536983797492493;0.00044517464;-2.5021885e-07;-3.524595e-14;532.97361497083;5.755075;0.9894481;0.120918415
hemicylinder;_n_05;EdgePreservingMeanFilter;7;0.6;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;0.7;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.535212739068405;0.0004472032;-7.289184e-07;4.745133e-13;535.7492606877876;5.6915693;0.9807549;2.909915
hemicylinder;_n_05;EdgePreservingMeanFilter;7;0.7;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;0.8;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.533812559679849;0.0004489591;-1.1638774e-06;8.0897355e-13;537.9436557850693;5.6366;0.9728561;4.7398157
hemicylinder;_n_05;EdgePreservingMeanFilter;7;0.8;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;0.9;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.532927873400291;0.0004515218;-1.2018015e-06;9.636378e-13;539.3301575793131;5.5563717;0.9721673;5.5860147
hemicylinder;_n_05;EdgePreservingMeanFilter;7;0.9;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;1.0;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.530685793041259;0.00045400904;-1.340216e-06;1.0698393e-12;542.8440002967412;5.4785066;0.9696537;6.167065
hemicylinder;_n_05;EdgePreservingMeanFilter;7;1.0;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;1.1;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.524539681462401;0.0004563753;-1.0822539e-06;9.143169e-13;552.4763354291016;5.404429;0.97433835;5.3161707
hemicylinder;_n_05;EdgePreservingMeanFilter;7;1.1;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;1.2;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.5275357129360945;0.00045906697;1.0656859e-07;-3.120603e-13;547.7808822386675;5.3201647;0.9959273;1.3935893
hemicylinder;_n_05;EdgePreservingMeanFilter;7;1.2;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;1.3;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.530752038489115;0.0004624364;2.7876195e-07;-9.02817e-13;542.7401788241649;5.2146816;0.9990543;4.6257396
hemicylinder;_n_05;EdgePreservingMeanFilter;7;1.3;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;1.4;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.552674404554001;0.00047636582;1.2527242e-06;-4.566083e-12;508.38291502868907;4.77861;1.0167414;24.668217
hemicylinder;_n_05;EdgePreservingMeanFilter;7;1.4;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;1.5;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.58428107792789;0.0004989209;2.2626655e-06;-9.3958175e-12;458.84816993821653;4.072505;1.035082;51.092678
hemicylinder;_n_05;EdgePreservingMeanFilter;7;1.5;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;1.6;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.639495365179026;0.00053439446;3.9149436e-06;-1.3058286e-11;372.31499980723373;2.9619772;1.0650872;71.13079
hemicylinder;_n_05;EdgePreservingMeanFilter;7;1.6;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;1.7;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.689376841147528;0.0005651023;3.5433677e-06;-7.800561e-12;294.1395408588236;2.0006433;1.0583394;42.364708
hemicylinder;_n_05;EdgePreservingMeanFilter;7;1.7;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;1.8;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.704937811812595;0.00057481445;2.6339917e-06;-5.8173228e-12;269.75201022134735;1.6965976;1.0418252;31.514002
hemicylinder;_n_05;EdgePreservingMeanFilter;7;1.8;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;1.9;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.709156470915446;0.000577549;2.65769e-06;-6.0224816e-12;263.140425357248;1.6109908;1.0422556;32.636467
hemicylinder;_n_05;EdgePreservingMeanFilter;7;1.9;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;AdaptiveFilter;7;2.0;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.7088428943292735;0.00057815685;3.2578648e-06;-5.925314e-12;263.63187018849186;1.591961;1.0531547;32.104843
hemicylinder;_n_05;EdgePreservingMeanFilter;7;2.0;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.855144867587717;0.0006197571;-2.966257e-07;1.1487977e-13;34.34386933304428;0.28963184;0.9886053;0.9422868
hemicylinder;_n_05;FPDEMS;7;[5, 2, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.793127;0.00048501414;-2.9354345e-07;1.022304e-13;131.53968164557045;4.507868;0.9886613;0.87307954
hemicylinder;_n_05;FPDEMS;7;[5, 3, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.7803326;0.00046126932;-4.1145236e-07;6.099863e-14;151.59152394188317;5.2512183;0.9865201;0.6474922
hemicylinder;_n_05;FPDEMS;7;[5, 4, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.7763014;0.00044721755;-3.1643359e-07;-6.1628117e-13;157.90928910187972;5.6911197;0.9882456;3.0580437
hemicylinder;_n_05;FPDEMS;7;[5, 5, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.7946205;0.0004477909;-6.538688e-08;-3.6980284e-12;129.19910434711892;5.673171;0.99280465;19.918911
hemicylinder;_n_05;FPDEMS;7;[5, 6, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.8507366;0.0004679508;2.706413e-07;-9.187675e-12;41.25258493748621;5.042049;0.9989069;49.95389
hemicylinder;_n_05;FPDEMS;7;[5, 7, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.9001493;0.00047254583;3.5890238e-07;-9.057523e-12;36.188239816453155;4.898198;1.0005096;49.241802
hemicylinder;_n_05;FPDEMS;7;[5, 8, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.9410176;0.00046983885;2.3731135e-07;-8.1768325e-12;100.23800307264254;4.982942;0.9983016;44.423363
hemicylinder;_n_05;FPDEMS;7;[5, 9, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.9577565;0.0004562103;-3.0044305e-08;-5.112124e-12;126.4715999707404;5.4095945;0.9934464;27.655714
hemicylinder;_n_05;FPDEMS;7;[5, 10, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.9958844;0.00045881668;-2.8175135e-08;-7.0722425e-12;186.2265682926383;5.3280005;0.9934804;38.379925
hemicylinder;_n_05;FPDEMS;7;[5, 11, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.0403614;0.00046374102;-6.1252415e-08;-8.102045e-12;255.9319793759928;5.1738396;0.9928797;44.014187
hemicylinder;_n_05;FPDEMS;7;[5, 12, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.078943;0.00046284284;-1.8692003e-07;-7.860346e-12;316.39764023008337;5.2019577;0.99059755;42.691803
hemicylinder;_n_05;FPDEMS;7;[5, 13, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.1216083;0.00046356642;-4.304178e-07;-7.8346695e-12;383.2640177384643;5.1793056;0.9861757;42.55132
hemicylinder;_n_05;FPDEMS;7;[5, 14, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.1558113;0.00046210026;-6.562823e-07;-7.55682e-12;436.8678711997126;5.225205;0.982074;41.031147
hemicylinder;_n_05;FPDEMS;7;[5, 15, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.1894264;0.0004597408;-9.41827e-07;-6.681472e-12;489.55029049461643;5.2990694;0.97688854;36.24194
hemicylinder;_n_05;FPDEMS;7;[5, 16, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.2256937;0.0004585246;-9.264463e-07;-6.976492e-12;546.3892522333222;5.3371444;0.9771678;37.856052
hemicylinder;_n_05;FPDEMS;7;[5, 17, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.260567;0.0004572164;-8.206566e-07;-7.0509523e-12;601.0438246222917;5.378098;0.979089;38.26344
hemicylinder;_n_05;FPDEMS;7;[5, 18, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.300807;0.0004600644;-9.298704e-07;-8.024262e-12;664.1086322975874;5.2889395;0.9771057;43.58862
hemicylinder;_n_05;FPDEMS;7;[5, 19, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.317559;0.00044829247;-8.281442e-07;-5.5817625e-12;690.3624065861891;5.657469;0.97895294;30.225204
hemicylinder;_n_05;FPDEMS;7;[5, 20, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.377102;0.0004639495;-5.8162675e-07;-9.060838e-12;783.6798484236542;5.167313;0.98342973;49.259937
hemicylinder;_n_05;FPDEMS;7;[5, 21, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.410265;0.00045771204;-4.5547884e-07;-7.142006e-12;835.6538171186437;5.3625813;0.9857206;38.761616
hemicylinder;_n_05;FPDEMS;7;[5, 22, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.4388933;0.00045334088;-3.9525068e-07;-6.3026823e-12;880.5208604917065;5.4994245;0.98681426;34.169506
hemicylinder;_n_05;FPDEMS;7;[5, 23, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.4645047;0.00044952572;-3.6204128e-07;-6.248559e-12;920.659668690024;5.6188607;0.9874174;33.873383
hemicylinder;_n_05;FPDEMS;7;[5, 24, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.5028057;0.00045155783;-2.5124055e-07;-7.0244145e-12;980.6859108175853;5.555244;0.9894296;38.118248
hemicylinder;_n_05;FPDEMS;7;[5, 25, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.536467;0.00045094575;-1.933454e-07;-7.1107035e-12;1033.4408192561514;5.574406;0.9904809;38.59035
hemicylinder;_n_05;FPDEMS;7;[5, 26, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.588956;0.00046211082;-6.761178e-08;-9.399798e-12;1115.7025457190023;5.2248745;0.99276423;51.114456
hemicylinder;_n_05;FPDEMS;7;[5, 27, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.610174;0.00045059496;-6.82738e-08;-6.178735e-12;1148.9563798909358;5.585387;0.9927522;33.491364
hemicylinder;_n_05;FPDEMS;7;[5, 28, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.6472473;0.0004507287;-2.3034058e-07;-6.273943e-12;1207.0582968130334;5.5812006;0.98980904;34.012264
hemicylinder;_n_05;FPDEMS;7;[5, 29, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.683425;0.000453338;-1.4095897e-07;-7.488688e-12;1263.756764128971;5.499514;0.9914322;40.658386
hemicylinder;_n_05;FPDEMS;7;[5, 30, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.713606;0.00044984973;-1.8046258e-07;-6.367824e-12;1311.0570513346515;5.608718;0.9907149;34.525906
hemicylinder;_n_05;FPDEMS;7;[5, 31, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.74647;0.00044789154;-7.5013375e-08;-6.5986565e-12;1362.562456183495;5.67002;0.99262977;35.78884
hemicylinder;_n_05;FPDEMS;7;[5, 32, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.7776446;0.00044603494;-3.2327179e-09;-6.730847e-12;1411.4201390117723;5.7281423;0.9939333;36.51208
hemicylinder;_n_05;FPDEMS;7;[5, 33, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.821073;0.0004518166;-9.981763e-08;-7.674905e-12;1479.4822137351987;5.547143;0.99217933;41.677216
hemicylinder;_n_05;FPDEMS;7;[5, 34, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.8422375;0.00044457006;2.1650608e-07;-6.264367e-12;1512.6516017913198;5.7740016;0.9979238;33.959873
hemicylinder;_n_05;FPDEMS;7;[5, 35, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.877286;0.00044780623;-1.7115701e-07;-7.0209272e-12;1567.5804372289904;5.672691;0.9908838;38.099167
hemicylinder;_n_05;FPDEMS;7;[5, 36, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.9167128;0.00044801418;-1.2664019e-07;-6.96963e-12;1629.3710800595031;5.666181;0.9916922;37.818512
hemicylinder;_n_05;FPDEMS;7;[5, 37, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.941324;0.00044179696;-1.3879976e-07;-5.8732927e-12;1667.9427775953516;5.860816;0.99147147;31.820225
hemicylinder;_n_05;FPDEMS;7;[5, 38, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;7.9790034;0.00044689406;-9.9783506e-08;-7.669552e-12;1726.9945264926507;5.701247;0.99218;41.647926
hemicylinder;_n_05;FPDEMS;7;[5, 39, 10];6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;8.000415;0.0004368595;-1.8670235e-07;-5.114526e-12;1760.5510215221427;6.015387;0.99060154;27.66886
hemicylinder;_n_05;MeanFilter;11;-;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.488519911588011;0.0003826669;-3.1501688e-07;3.732507e-14;608.9273923890978;7.7119293;0.98827136;0.51796925
hemicylinder;_n_05;MedianFilter;11;;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.093934426229509;0.00036943174;-3.204864e-07;1.1708246e-13;1227.3313352026682;8.1262665;0.988172;0.95433825
hemicylinder;_n_05;ConservativeSmoothingFilter;11;-;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.865600195904085;0.0006533684;3.1992394e-07;-5.443553e-13;17.95802521519091;0.76259714;0.9998019;2.6645226
hemicylinder;_n_05;MajorityFilter;11;-;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.555195467179819;0.0006952794;1.3710272e-06;-1.4624905e-11;504.4318445363992;2.0746536;1.0188898;79.70209
hemicylinder;_n_05;OlympicFilter;11;-;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.640181632984881;0.00040292664;-2.6846075e-07;1.9837198e-14;371.23946425736165;7.0776825;0.98911685;0.42228955
hemicylinder;_n_05;AdaptiveFilter;11;0.1;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.483536366849929;0.00038293534;-3.0031146e-07;4.916641e-14;616.7377245720402;7.7035255;0.9885384;0.5827556
hemicylinder;_n_05;EdgePreservingMeanFilter;11;0.1;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.83652113543593;0.00055363146;-3.0037705e-07;3.612972e-13;63.53143405581958;2.359748;0.9885372;2.2904868
hemicylinder;_n_05;AdaptiveFilter;11;0.2;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.448369494231225;0.00038445852;-4.9412887e-07;1.1670156e-13;671.8521002670063;7.655842;0.9850187;0.9522542
hemicylinder;_n_05;EdgePreservingMeanFilter;11;0.2;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.83652113543593;0.00055363146;-3.0037705e-07;3.612972e-13;63.53143405581958;2.359748;0.9885372;2.2904868
hemicylinder;_n_05;AdaptiveFilter;11;0.3;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.394193012410201;0.0003868451;-2.9344397e-07;1.7505039e-13;756.7587965572912;7.581128;0.98866314;1.2714925
hemicylinder;_n_05;EdgePreservingMeanFilter;11;0.3;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.83652113543593;0.00055363146;-3.0037705e-07;3.612972e-13;63.53143405581958;2.359748;0.9885372;2.2904868
hemicylinder;_n_05;AdaptiveFilter;11;0.4;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.35814861792269;0.00038977226;-1.942402e-06;1.0598202e-12;813.248445808209;7.4894905;0.9587181;6.1122484
hemicylinder;_n_05;EdgePreservingMeanFilter;11;0.4;6.877058687037529;0.0006290088;-5.4735374e-05;-5.734683e-14;6.877696757816255;0.0006609518;3.3083745e-07;1.254283e-13;6.83652113543593;0.00055363146;-3.0037705e-07;3.612972e-13;63.53143405581958;2.359748;0.9885372;2.2904868
